EurocontrolID,Plane,Dep,Arr,Dep(start-coordinates),Arr(end-coordinates),CO2,NOX,Time,Distance,Haul,Start-Date,End-date
242221144,b772,Lambertville,Cameri,"[-74.16833, 40.69667]","[8.72306, 45.63]",181.18303494058475,1.3362926914901638,26271.0,6740795.0,Long-haul flight,16-12-2020 05:02:00,16-12-2020 12:19:51
242221145,a320,Sofia,Den Helder,"[23.40833, 42.695]","[4.76417, 52.30806]",26.01898538407179,0.13930355450375068,9657.0,1821678.0,Long-haul flight,16-12-2020 05:02:00,16-12-2020 07:42:57
242221153,b77w,Seoul,Cameri,"[126.43917, 37.4625]","[8.72306, 45.63]",464.31503093823267,3.7285439458242315,44223.0,9228689.0,Long-haul flight,16-12-2020 06:07:00,16-12-2020 18:24:03
242221154,b77w,Leixlip,Catlett,"[-6.27, 53.42139]","[-77.45667, 38.945]",258.5869463636555,2.056945101398522,25704.0,5592048.0,Long-haul flight,16-12-2020 05:26:00,16-12-2020 12:34:24
242221157,b738,Vangso,Den Helder,"[17.91861, 59.65195]","[4.76417, 52.30806]",22.56151289188118,0.1284218234208036,7343.0,1202849.0,Long-haul flight,16-12-2020 05:36:00,16-12-2020 07:38:23
242221161,b738,Istanbul,Van,"[29.30917, 40.89833]","[43.33222, 38.46806]",21.109395172735304,0.12434032582717547,6578.0,1256291.0,Long-haul flight,16-12-2020 05:38:00,16-12-2020 07:27:38
242221165,a319,Seedorf,nan,"[9.98833, 53.63028]","[8.54806, 47.45806]",8.576688943977356,0.03484406294192452,4583.0,728247.0,Long-haul flight,16-12-2020 05:44:00,16-12-2020 07:00:23
242221166,a320,Borken,Seedorf,"[6.75722, 51.28083]","[9.98833, 53.63028]",8.484961627193622,0.05395101844674785,2930.0,373982.0,Long-haul flight,16-12-2020 05:45:00,16-12-2020 06:33:50
242221167,a332,Tunis,nan,"[10.22695, 36.85111]","[8.54806, 47.45806]",39.935846049009086,0.24330134761503983,6577.0,1229751.0,Long-haul flight,16-12-2020 05:32:00,16-12-2020 07:21:37
242221170,b734,Nottingham,Belfast,"[-1.32778, 52.83111]","[-6.21583, 54.6575]",11.60513956158244,0.060050314856413524,3388.0,478123.0,Long-haul flight,16-12-2020 06:04:00,16-12-2020 07:00:28
242221171,e75l,Minsk,Langenlebarn,"[28.03083, 53.8825]","[16.56972, 48.11028]",10.829658670206774,0.03860658076647735,6435.0,1071368.0,Long-haul flight,16-12-2020 05:57:00,16-12-2020 07:44:15
242221173,a320,Casablanca,Milan,"[-7.58167, 33.36417]","[9.70028, 45.66889]",26.794852675163934,0.14176783599449955,10171.0,2101332.0,Long-haul flight,16-12-2020 05:42:00,16-12-2020 08:31:31
242221174,b788,Leixlip,Burlington,"[-6.27, 53.42139]","[-79.63056, 43.67667]",16.40004833044687,0.0655807240963738,23474.0,5358593.0,Long-haul flight,16-12-2020 05:54:00,16-12-2020 12:25:14
242221175,a20n,Bilbao,Muchamiel,"[-2.91056, 43.30111]","[-0.55806, 38.28222]",13.523153916678869,0.06359928514766418,4567.0,643350.0,Long-haul flight,16-12-2020 09:50:00,16-12-2020 11:06:07
242221176,a20n,Pontoise,Wiesbaden,"[2.54778, 49.00972]","[8.57056, 50.03333]",14.236849210501902,0.07490738231936632,3960.0,453442.0,Long-haul flight,16-12-2020 10:01:00,16-12-2020 11:07:00
242221181,b737,nan,Trondheim,"[11.08389, 60.20278]","[10.92417, 63.4575]",8.033358324797168,0.05265458563878445,2786.0,375878.0,Long-haul flight,16-12-2020 10:03:00,16-12-2020 10:49:26
242221182,b738,Kamishly,Istanbul,"[41.11639, 37.93222]","[28.75195, 41.27528]",16.782594612406108,0.09030751349988245,6060.0,1230473.0,Long-haul flight,16-12-2020 10:24:00,16-12-2020 12:05:00
242221183,b744,Novosibirsk,Wethersfield,"[82.59917, 55.03333]","[0.235, 51.885]",30.726502029067863,0.0556986881469399,23946.0,5201482.0,Long-haul flight,16-12-2020 10:48:00,16-12-2020 17:27:06
242221187,a319,La Mole,Villacoublay,"[6.14611, 43.09722]","[2.37945, 48.72333]",11.102530357768941,0.04641602987179611,4971.0,791338.0,Long-haul flight,16-12-2020 10:18:00,16-12-2020 11:40:51
242221192,b738,Amberieu,Istanbul,"[5.08111, 45.72556]","[28.75195, 41.27528]",27.58814015425994,0.1457171651389053,9840.0,2021919.0,Long-haul flight,16-12-2020 10:24:00,16-12-2020 13:08:00
242221193,e195,Minsk,Sabadell,"[28.03083, 53.8825]","[2.07833, 41.29695]",32.253769829133866,0.13304778671317466,13240.0,2448059.0,Long-haul flight,16-12-2020 10:22:00,16-12-2020 14:02:40
242221196,a20n,Igdir,nan,"[43.02861, 39.6475]","[27.155, 38.28917]",19.589428741184875,0.09390182821331745,7020.0,1469584.0,Short-haul flight,16-12-2020 10:54:00,16-12-2020 12:51:00
242221197,e75l,Aosta,Den Helder,"[7.64945, 45.2025]","[4.76417, 52.30806]",9.600610305152117,0.03472777746284316,5778.0,949562.0,Long-haul flight,16-12-2020 10:43:00,16-12-2020 12:19:18
242221208,a320,Megara,Crete Island,"[23.94445, 37.93667]","[25.18028, 35.33972]",10.284852002698882,0.06969866120817927,2984.0,349862.0,Long-haul flight,16-12-2020 10:58:00,16-12-2020 11:47:44
242221209,a320,Megara,nan,"[23.94445, 37.93667]","[8.54806, 47.45806]",26.37119985260992,0.1422540171980135,9632.0,1781554.0,Long-haul flight,16-12-2020 10:56:00,16-12-2020 13:36:32
242221210,c550,London,Nice,"[-0.7775, 51.27528]","[7.215, 43.66528]",41.56204895268312,0.10348846033021097,7857.0,1137733.0,Long-haul flight,16-12-2020 10:48:00,16-12-2020 12:58:57
242221213,b738,Den Helder,Leixlip,"[4.76417, 52.30806]","[-6.27, 53.42139]",14.504449494451169,0.08502136407304504,4768.0,795133.0,Long-haul flight,16-12-2020 11:06:00,16-12-2020 12:25:28
242221214,a359,Doha,Istanbul,"[51.60833, 25.27445]","[28.75195, 41.27528]",54.391921495405995,0.25471320476790793,14040.0,3001720.0,Long-haul flight,16-12-2020 11:11:00,16-12-2020 15:05:00
242221215,b748,Moscow,Sandersdorf,"[37.90639, 55.40861]","[12.23639, 51.42389]",20.24974577641788,0.03448452032763629,9673.0,1836765.0,Long-haul flight,16-12-2020 11:06:00,16-12-2020 13:47:13
242221217,b77w,Villacoublay,Pointe-a-Pitre Le Raizet,"[2.37945, 48.72333]","[-61.51861, 16.26695]",308.6963562462236,2.4065648984167094,30551.0,6986999.0,Long-haul flight,16-12-2020 11:08:00,16-12-2020 19:37:11
242221222,a320,Pontoise,Den Helder,"[2.54778, 49.00972]","[4.76417, 52.30806]",11.084764837802398,0.07064076200312737,3747.0,427489.0,Long-haul flight,16-12-2020 06:27:00,16-12-2020 07:29:27
242221223,b737,Trondheim,Stavanger,"[10.92417, 63.4575]","[5.63778, 58.87667]",9.79763893538325,0.05680998550956374,3975.0,587948.0,Long-haul flight,16-12-2020 06:00:00,16-12-2020 07:06:15
242221224,a20n,Istanbul,Landskrona,"[28.75195, 41.27528]","[12.65611, 55.61806]",34.70555438949801,0.16668378711354476,11202.0,2007886.0,Long-haul flight,16-12-2020 05:59:00,16-12-2020 09:05:42
242221225,b738,Istanbul,Mardin,"[29.30917, 40.89833]","[40.20111, 37.8925]",19.553044268228287,0.12159896790495996,6060.0,1012360.0,Medium-haul flight,16-12-2020 05:59:00,16-12-2020 07:40:00
242221229,a320,Maia,Funchal,"[-8.67806, 41.23556]","[-16.77806, 32.69417]",18.483832393173582,0.10242151759493309,6938.0,1192969.0,Long-haul flight,16-12-2020 06:07:00,16-12-2020 08:02:38
242221230,a20n,Istanbul,Antalya,"[29.30917, 40.89833]","[30.79278, 36.90028]",12.68526747934267,0.06691365962621064,3780.0,541707.0,Long-haul flight,16-12-2020 06:14:00,16-12-2020 07:17:00
242221233,b738,Istanbul,Ordu,"[28.75195, 41.27528]","[38.08195, 40.96722]",23.559729926122085,0.15417018651962788,6300.0,874901.0,Short-haul flight,16-12-2020 06:09:00,16-12-2020 07:54:00
242221240,b738,Wethersfield,Napoli,"[0.235, 51.885]","[14.29083, 40.88445]",24.874373150241183,0.13256451497504324,9041.0,1720465.0,Long-haul flight,16-12-2020 06:43:00,16-12-2020 09:13:41
242221241,a321,Megara,Pontoise,"[23.94445, 37.93667]","[2.54778, 49.00972]",46.26895322681458,0.3221157076844147,12002.0,2253620.0,Long-haul flight,16-12-2020 06:40:00,16-12-2020 10:00:02
242221242,b738,nan,Gran Canaria Island,"[7.14278, 50.86583]","[-15.38667, 27.93195]",49.80283071911295,0.2562890134550497,16782.0,3312938.0,Long-haul flight,16-12-2020 06:33:00,16-12-2020 11:12:42
242221243,a20n,nan,Megara,"[50.63333, 26.3]","[23.94445, 37.93667]",48.117007705833906,0.22638254735674895,16765.0,3218513.0,Long-haul flight,16-12-2020 06:28:00,16-12-2020 11:07:25
242221244,b738,nan,Turku,"[24.96333, 60.31722]","[22.26167, 60.51472]",7.37048820469945,0.04948952935685589,2048.0,154033.0,Long-haul flight,16-12-2020 06:37:00,16-12-2020 07:11:08
242221254,b738,Istanbul,Ankara,"[29.30917, 40.89833]","[32.995, 40.12806]",11.078745728417962,0.07495098230581779,2940.0,432592.0,Long-haul flight,16-12-2020 06:58:00,16-12-2020 07:47:00
242221256,b748,Krasnoyarsk,Maastricht,"[92.49333, 56.17306]","[5.44278, 50.63639]",38.60194025442179,0.05809615882569806,25245.0,5447112.0,Long-haul flight,16-12-2020 07:52:00,16-12-2020 14:52:45
242221257,a320,nan,Borken,"[13.50056, 52.36222]","[6.75722, 51.28083]",12.516438597641779,0.08212519485908967,3862.0,488740.0,Long-haul flight,16-12-2020 07:02:00,16-12-2020 08:06:22
242221260,b737,Pontoise,Strasbourg,"[2.54778, 49.00972]","[7.63445, 48.54195]",13.311873476043807,0.08776361782752874,3630.0,421369.0,Long-haul flight,16-12-2020 07:08:00,16-12-2020 08:08:30
242221266,b77w,nan,London,"[55.36, 25.24917]","[-0.46139, 51.4775]",276.6617262912695,2.2670996221069486,26500.0,5722473.0,Long-haul flight,16-12-2020 07:33:00,16-12-2020 14:54:40
242221270,a319,Wiesbaden,Bjelovar,"[8.57056, 50.03333]","[16.06889, 45.74306]",11.456782682943022,0.05098994080693672,4671.0,770670.0,Long-haul flight,16-12-2020 10:59:00,16-12-2020 12:16:51
242221271,b738,Casablanca,London,"[-7.58167, 33.36417]","[-0.19028, 51.14806]",28.103725210118718,0.15158544532826093,9334.0,2127614.0,Long-haul flight,16-12-2020 11:03:00,16-12-2020 13:38:34
242221272,a332,Istanbul,Adana,"[28.75195, 41.27528]","[35.28028, 36.98222]",52.31083882788716,0.422359003393677,5820.0,839029.0,Long-haul flight,16-12-2020 10:54:00,16-12-2020 12:31:00
242221274,b738,Tenerife Island,Maubeuge/Elesmes,"[-16.5725, 28.04445]","[4.45278, 50.46]",41.74764863485637,0.20827737017048534,15096.0,3174395.0,Long-haul flight,16-12-2020 11:04:00,16-12-2020 15:15:36
242221275,b788,Den Helder,London,"[4.76417, 52.30806]","[-0.46139, 51.4775]",10.121118437285384,0.048950880201178604,3460.0,413565.0,Long-haul flight,16-12-2020 11:01:00,16-12-2020 11:58:40
242221277,c550,Madrid,Sabadell,"[-3.56083, 40.47222]","[2.07833, 41.29695]",23.96395093919248,0.06767259603817947,4449.0,544200.0,Long-haul flight,16-12-2020 11:05:00,16-12-2020 12:19:09
242221278,a20n,Tenerife Island,Madrid,"[-16.34167, 28.48278]","[-3.56083, 40.47222]",26.630195872332692,0.12427178822898387,8978.0,1824559.0,Long-haul flight,16-12-2020 11:29:00,16-12-2020 13:58:38
242221279,b77w,nan,Amberieu,"[55.36, 25.24917]","[5.08111, 45.72556]",253.0130405422194,2.057917082164004,24132.0,5227742.0,Long-haul flight,16-12-2020 11:09:00,16-12-2020 17:51:12
242221281,b77w,Den Helder,nan,"[4.76417, 52.30806]","[55.36, 25.24917]",225.89969009822735,1.7768907983480475,22723.0,5323144.0,Long-haul flight,16-12-2020 11:54:23,16-12-2020 18:13:06
242221286,a320,Budapest,Borken,"[19.26195, 47.43945]","[6.75722, 51.28083]",14.909194994370303,0.08186283308754833,5937.0,1026990.0,Long-haul flight,16-12-2020 11:19:00,16-12-2020 12:57:57
242221294,b738,Magas,Istanbul,"[45.7, 43.38833]","[28.75195, 41.27528]",23.901153344748206,0.1278941237570249,8580.0,1617934.0,Long-haul flight,16-12-2020 11:53:00,16-12-2020 14:16:00
242221298,e190,Budapest,Den Helder,"[19.26195, 47.43945]","[4.76417, 52.30806]",13.607804769899829,0.055389666105885665,6742.0,1217704.0,Long-haul flight,16-12-2020 11:38:01,16-12-2020 13:30:23
242221299,a320,Kaliningrad,Moscow,"[20.59861, 54.89167]","[37.90639, 55.40861]",14.597022205904048,0.08490237243872811,5576.0,1108034.0,Long-haul flight,16-12-2020 11:48:00,16-12-2020 13:20:56
242221300,a333,Casablanca,Istanbul,"[-7.58167, 33.36417]","[28.75195, 41.27528]",87.66071098356743,0.487028527264339,14700.0,3414042.0,Long-haul flight,16-12-2020 11:54:00,16-12-2020 15:59:00
242221302,a320,Nador,Mende,"[-3.02778, 34.98945]","[3.96139, 43.58333]",18.75285864741248,0.10205921265711365,6490.0,1178011.0,Long-haul flight,16-12-2020 11:21:14,16-12-2020 13:09:24
242221303,b789,Doha,nan,"[51.60833, 25.27445]","[11.78611, 48.35389]",61.104332098110056,0.2874518638038624,21046.0,4465809.0,Long-haul flight,16-12-2020 11:53:00,16-12-2020 17:43:46
242221304,e190,Bjelovar,Pontoise,"[16.06889, 45.74306]","[2.54778, 49.00972]",14.234230858138675,0.05766367766810909,6804.0,1202722.0,Long-haul flight,16-12-2020 11:50:00,16-12-2020 13:43:24
242221306,a320,Avignon,Pontoise,"[1.36778, 43.635]","[2.54778, 49.00972]",12.974298335105342,0.07602161305176501,4342.0,685501.0,Long-haul flight,16-12-2020 12:05:00,16-12-2020 13:17:22
242221307,b734,Hawarden,nan,"[-2.88333, 53.745]","[32.99083, 34.595]",42.1226714740891,0.15409592758491186,18239.0,3899616.0,Long-haul flight,16-12-2020 11:56:00,16-12-2020 16:59:59
242221308,b77w,Warsaw,nan,"[20.96722, 52.16583]","[55.36, 25.24917]",190.3165086219383,1.5199635668312397,19064.0,4450214.0,Long-haul flight,16-12-2020 11:59:00,16-12-2020 17:16:44
242221309,a319,Pontoise,Hyeres,"[2.54778, 49.00972]","[5.215, 43.43667]",11.175542901418673,0.04822412051707691,4658.0,686366.0,Long-haul flight,16-12-2020 12:26:00,16-12-2020 13:43:38
242221311,a20n,Warsaw,Reykjavik,"[20.96722, 52.16583]","[-22.60556, 63.985]",41.47644949199482,0.19846437678161577,14361.0,2811500.0,Long-haul flight,16-12-2020 12:05:00,16-12-2020 16:04:21
242221312,a20n,Saint-Louis,Istanbul,"[7.52917, 47.59]","[29.30917, 40.89833]",27.174628662535056,0.12834362323032222,9180.0,2004438.0,Long-haul flight,16-12-2020 12:22:00,16-12-2020 14:55:00
242221314,b744,Astana,Maastricht,"[71.46611, 51.0225]","[5.44278, 50.63639]",26.28465910600377,0.05058686125551966,20080.0,4527069.0,Long-haul flight,16-12-2020 12:46:00,16-12-2020 18:20:40
242221319,a320,Tallinn,Madrid,"[24.8325, 59.41333]","[-3.56083, 40.47222]",51.51262728355549,0.2411702887738055,18088.0,3030962.0,Long-haul flight,16-12-2020 07:43:00,16-12-2020 12:44:28
242221321,b738,Landskrona,Aalborg,"[12.65611, 55.61806]","[9.84917, 57.09278]",7.297491399002867,0.04782089566243204,2481.0,254881.0,Long-haul flight,16-12-2020 07:39:00,16-12-2020 08:20:21
242221324,a321,Madrid,nan,"[-3.56083, 40.47222]","[8.54806, 47.45806]",27.47880791916718,0.21079458508412502,6833.0,1278445.0,Long-haul flight,16-12-2020 07:47:00,16-12-2020 09:40:53
242221325,b738,Ulven,nan,"[5.21806, 60.29361]","[11.08389, 60.20278]",7.630815462796687,0.04984395600331694,2642.0,351416.0,Long-haul flight,16-12-2020 07:52:00,16-12-2020 08:36:02
242221331,a320,Istanbul,Gyumri,"[28.75195, 41.27528]","[43.11472, 40.56222]",24.535088811636125,0.14957308559179,7672.0,1288218.0,Short-haul flight,16-12-2020 08:05:00,16-12-2020 10:12:52
242221332,b738,Antalya,Istanbul,"[30.79278, 36.90028]","[29.30917, 40.89833]",15.202401069463987,0.09968077300295748,4140.0,563029.0,Long-haul flight,16-12-2020 07:34:00,16-12-2020 08:43:00
242221334,a333,Madrid,London,"[-3.56083, 40.47222]","[-0.46139, 51.4775]",47.61026883891546,0.33185718555156296,6679.0,1283822.0,Long-haul flight,16-12-2020 07:52:00,16-12-2020 09:43:19
242221337,e195,nan,Ulven,"[8.085, 58.20389]","[5.21806, 60.29361]",7.956915704959254,0.037671456734964026,3126.0,344395.0,Long-haul flight,16-12-2020 07:45:00,16-12-2020 08:37:06
242221339,a319,London,Megara,"[-0.19028, 51.14806]","[23.94445, 37.93667]",25.143648190724402,0.09018689665125844,12569.0,2523544.0,Long-haul flight,16-12-2020 07:52:00,16-12-2020 11:21:29
242221340,a20n,Istanbul,Samsun,"[29.30917, 40.89833]","[36.54861, 41.26556]",15.034213197287729,0.0762999963482416,4620.0,729623.0,Long-haul flight,16-12-2020 08:02:00,16-12-2020 09:19:00
