EurocontrolID,Plane,Dep,Arr,Dep(start-coordinates),Arr(end-coordinates),CO2,NOX,Time,Distance,Haul,Start-Date,End-date
241172517,a321,Nice,Paris,"[43.66528, 7.215]","[48.72333, 2.37945]",16.33576267732344,0.1213295839013321,4523.0,761043.0,Short-haul flight,20-09-2020 07:41:00,20-09-2020 08:56:23
241172518,a320,Catania,Saint-Louis,"[37.46667, 15.06389]","[47.59, 7.52917]",19.11352207303794,0.10183432788693533,7435.0,1394747.0,Short-haul flight,20-09-2020 08:03:00,20-09-2020 10:06:55
241172519,e190,Paris,Newcastle,"[49.00972, 2.54778]","[55.03806, -1.68972]",11.658836276029357,0.052144961822880795,4920.0,794749.0,Short-haul flight,20-09-2020 08:05:00,20-09-2020 09:27:00
241172520,a320,Paris,Figari Sud-Corse,"[48.72333, 2.37945]","[41.50222, 9.09667]",14.31085823235495,0.07906009664208899,5391.0,1026922.0,Short-haul flight,20-09-2020 08:01:00,20-09-2020 09:30:51
241172521,a320,Athens,Mykonos Island,"[37.93667, 23.94445]","[37.43722, 25.34722]",5.901819755756901,0.03928365446569726,1799.0,158638.0,Short-haul flight,20-09-2020 07:45:00,20-09-2020 08:14:59
241172522,a319,Lyon,Figari Sud-Corse,"[45.72556, 5.08111]","[41.50222, 9.09667]",9.08757438131299,0.03930961594171524,4204.0,661584.0,Short-haul flight,20-09-2020 07:44:00,20-09-2020 08:54:04
241172525,a320,Copenhagen,Berlin,"[55.61806, 12.65611]","[52.55972, 13.28778]",8.768443517459678,0.055973343534921116,3009.0,372738.0,Short-haul flight,20-09-2020 07:54:00,20-09-2020 08:44:09
241172526,a320,Lisbon,Geneva,"[38.77417, -9.13417]","[46.23833, 6.10945]",21.148776992728784,0.10973604311215855,8200.0,1626672.0,Medium-haul flight,20-09-2020 07:53:00,20-09-2020 10:09:40
241172527,b738,Gdańsk,Stockholm / Nykoping,"[54.3775, 18.46611]","[58.78861, 16.90361]",10.728908950629128,0.06464984733056875,3730.0,560394.0,Short-haul flight,20-09-2020 08:13:00,20-09-2020 09:15:10
241172528,a321,Ibiza,Paris,"[38.87278, 1.37306]","[48.72333, 2.37945]",19.859439703188357,0.1312013768117353,6076.0,1180875.0,Short-haul flight,20-09-2020 07:53:00,20-09-2020 09:34:16
241172529,b734,Cologne,Madrid,"[50.86583, 7.14278]","[40.47222, -3.56083]",21.381414477531294,0.09208331266917999,8225.0,1494453.0,Short-haul flight,20-09-2020 07:48:00,20-09-2020 10:05:05
241172530,b738,,,,,18.52532705733487,0.10662816643955138,6325.0,1164384.0,Short-haul flight,20-09-2020 08:03:00,20-09-2020 09:48:25
241172533,a319,Brussels, Frankfurt,"[50.90139, 4.48445]","[50.03333, 8.57056]",8.364138145307395,0.04045431656436685,3094.0,328711.0,Short-haul flight,20-09-2020 08:07:00,20-09-2020 08:58:34
241172534,a20n,,,,,16.504328239310528,0.08950006788868967,4560.0,623594.0,Short-haul flight,20-09-2020 07:45:00,20-09-2020 09:01:00
241172535,b738,Vilnius,Barcelona,"[54.63695, 25.28778]","[41.29695, 2.07833]",33.986747341671915,0.1761610760753614,11959.0,2335698.0,Medium-haul flight,20-09-2020 07:59:00,20-09-2020 11:18:19
241172537,a320,Saint-Louis,Edinburgh,"[47.59, 7.52917]","[55.95, -3.3725]",19.045331487189905,0.10363763947569216,7294.0,1283779.0,Short-haul flight,20-09-2020 07:57:00,20-09-2020 09:58:34
241172538,a319,Saint Helier,London,"[49.20806, -2.19556]","[51.4775, -0.46139]",6.545877923593337,0.029485984184960186,2609.0,303691.0,Short-haul flight,20-09-2020 08:03:00,20-09-2020 08:46:29
241172539,b738,Goleniow,Liverpool,"[53.58472, 14.90222]","[53.33361, -2.84972]",17.31238559466009,0.0934882483348612,6294.0,1251746.0,Short-haul flight,20-09-2020 08:21:00,20-09-2020 10:05:54
241172540,b738,Mardin,Istanbul,"[37.23278, 40.64056]","[41.27528, 28.75195]",16.485244822212785,0.08847817722337836,5940.0,1249731.0,Short-haul flight,20-09-2020 08:22:00,20-09-2020 10:01:00
241172542,a319,Figari Sud-Corse,Nantes,"[41.50222, 9.09667]","[47.15695, -1.60778]",13.921654551197468,0.05631235683986017,6373.0,1135663.0,Short-haul flight,20-09-2020 08:05:00,20-09-2020 09:51:13
241172543,a20n, Frankfurt,Faro,"[50.03333, 8.57056]","[37.01445, -7.96583]",30.872902806718905,0.14500813348850186,10382.0,2117187.0,Medium-haul flight,20-09-2020 08:21:00,20-09-2020 11:14:02
241172544,b738,Valencia,Nantes,"[39.48945, -0.48167]","[47.15695, -1.60778]",13.45282789936875,0.07542019333856079,5182.0,930637.0,Short-haul flight,20-09-2020 08:11:00,20-09-2020 09:37:22
241172545,a333,Amsterdam,Renton,"[52.30806, 4.76417]","[47.45, -122.3]",206.5129122017774,1.0357552512464365,35960.0,7973026.0,Long-haul flight,20-09-2020 08:18:00,20-09-2020 18:17:20
241172547,a20n,Bilbao,Cairo,"[43.30111, -2.91056]","[30.11139, 31.41389]",43.17252186844411,0.20217233456605077,15157.0,3502465.0,Long-haul flight,20-09-2020 08:35:00,20-09-2020 12:47:37
241172548,a320,London,Lyon,"[51.87472, -0.36833]","[45.72556, 5.08111]",14.33639469024059,0.08096683288530408,5496.0,889191.0,Short-haul flight,20-09-2020 08:15:00,20-09-2020 09:46:36
241172549,a20n,,,,,39.271436906744164,0.18481388802530022,13860.0,2982516.0,Medium-haul flight,20-09-2020 08:16:00,20-09-2020 12:07:00
241172555,a320,Paris,Dublin,"[49.00972, 2.54778]","[53.42139, -6.27]",13.132732436355113,0.073381335697698,5146.0,892391.0,Short-haul flight,20-09-2020 08:59:00,20-09-2020 10:24:46
241172556,a320,Athens,Milan,"[37.93667, 23.94445]","[45.63, 8.72306]",22.843885376409748,0.12125047156149232,8813.0,1620757.0,Medium-haul flight,20-09-2020 08:27:00,20-09-2020 10:53:53
241172557,a320,Santorini Island,Athens,"[36.39917, 25.47917]","[37.93667, 23.94445]",4.837662715351843,0.029661063845698013,1948.0,262950.0,Short-haul flight,20-09-2020 08:25:00,20-09-2020 08:57:28
241172558,b738,Nuremberg,Porto,"[49.49861, 11.07806]","[41.23556, -8.67806]",26.80312765782723,0.1437471997110593,9665.0,1956212.0,Medium-haul flight,20-09-2020 08:41:00,20-09-2020 11:22:05
241172559,a321,Istanbul,Dalaman,"[41.27528, 28.75195]","[36.7125, 28.79139]",23.00911405659051,0.20428259980229477,4980.0,632520.0,Short-haul flight,20-09-2020 08:18:00,20-09-2020 09:41:00
241172561,a319,Cologne,Klagenfurt am Worthersee,"[50.86583, 7.14278]","[46.64278, 14.33722]",12.090841084884687,0.052521952933684155,4699.0,751389.0,Short-haul flight,20-09-2020 08:26:00,20-09-2020 09:44:19
241172563,a333,Paris,Diass,"[49.00972, 2.54778]","[14.67083, -17.07278]",111.53044188519655,0.6012888771145712,19372.0,4316949.0,Long-haul flight,20-09-2020 08:42:00,20-09-2020 14:04:52
241172564,a20n,,,,,12.64734158323359,0.06650108428019837,3780.0,541707.0,Short-haul flight,20-09-2020 08:32:00,20-09-2020 09:35:00
241172566,b789,Dublin,Dallas-Fort Worth,"[53.42139, -6.27]","[32.9, -97.03333]",91.77530023302073,0.4086497922058724,32188.0,7335090.0,Long-haul flight,20-09-2020 08:40:00,20-09-2020 17:36:28
241172567,a319,Milan,Olbia,"[45.63, 8.72306]","[40.89861, 9.51778]",9.503750245744829,0.0427489818960025,4395.0,621204.0,Short-haul flight,20-09-2020 08:47:00,20-09-2020 10:00:15
241172568,b738,Lviv,Bodrum,"[49.80972, 23.95833]","[37.24945, 27.66472]",22.14571717041002,0.11947451640977368,7920.0,1539127.0,Medium-haul flight,20-09-2020 08:34:00,20-09-2020 10:46:00
241172569,a319,Caen/Carpiquet,Figari Sud-Corse,"[49.17333, -0.45]","[41.50222, 9.09667]",15.429776492091394,0.059824732089745356,7275.0,1259473.0,Short-haul flight,20-09-2020 09:12:00,20-09-2020 11:13:15
241172570,a20n,,,,,34.81945760489791,0.16302779687203564,12180.0,2585024.0,Medium-haul flight,20-09-2020 08:33:00,20-09-2020 11:56:00
241172571,e190,Hannover,Amsterdam,"[52.46028, 9.68361]","[52.30806, 4.76417]",7.220216233982574,0.03392220299206985,3046.0,377952.0,Short-haul flight,20-09-2020 08:42:00,20-09-2020 09:32:46
241172572,a20n,London,Copenhagen,"[51.4775, -0.46139]","[55.61806, 12.65611]",17.278935216486982,0.08477486633735577,5707.0,1031129.0,Short-haul flight,20-09-2020 08:42:00,20-09-2020 10:17:07
241172573,b788,Brussels,Chicago,"[50.90139, 4.48445]","[41.98, -87.905]",14.732051699725925,0.05428684938295146,29524.0,6801280.0,Long-haul flight,20-09-2020 08:38:00,20-09-2020 16:50:04
241172574,a320,Napoli,Dusseldorf,"[40.88445, 14.29083]","[51.28083, 6.75722]",18.161879973136408,0.09670183491393329,7058.0,1403134.0,Short-haul flight,20-09-2020 08:56:00,20-09-2020 10:53:38
241172575,a320,Varna,Eindhoven,"[43.23195, 27.82528]","[51.45, 5.37445]",25.540995485603524,0.1293416557967108,10381.0,1987092.0,Medium-haul flight,20-09-2020 08:41:00,20-09-2020 11:34:01
241172576,a20n,Mallorca Island,Copenhagen,"[39.55167, 2.73889]","[55.61806, 12.65611]",29.373848757633915,0.13966034730015936,10228.0,2046176.0,Medium-haul flight,20-09-2020 08:44:00,20-09-2020 11:34:28
241172577,a320,Nantes,Paris,"[47.15695, -1.60778]","[49.00972, 2.54778]",8.047188909841424,0.04848076978826419,3101.0,380179.0,Short-haul flight,20-09-2020 08:53:00,20-09-2020 09:44:41
241172580,a319,Cologne,Edinburgh,"[50.86583, 7.14278]","[55.95, -3.3725]",12.581144325697785,0.05349948873068104,5718.0,969861.0,Short-haul flight,20-09-2020 08:48:00,20-09-2020 10:23:18
241172583,b738,Podgorica,London,"[42.35945, 19.25195]","[51.885, 0.235]",26.764000173946616,0.14229256539450094,9315.0,1844412.0,Medium-haul flight,20-09-2020 09:03:00,20-09-2020 11:38:15
241172584,a320,Lisbon,Funchal,"[38.77417, -9.13417]","[32.69417, -16.77806]",16.403066689503074,0.09520581259775389,6174.0,970348.0,Short-haul flight,20-09-2020 08:58:00,20-09-2020 10:40:54
241172585,a320,Munich,Berlin,"[48.35389, 11.78611]","[52.55972, 13.28778]",10.515108696960013,0.06720391299601104,3485.0,506441.0,Short-haul flight,20-09-2020 08:57:00,20-09-2020 09:55:05
241172586,a320,Athens,Brussels,"[37.93667, 23.94445]","[50.90139, 4.48445]",29.208937084353938,0.1507855857275767,10839.0,2253915.0,Medium-haul flight,20-09-2020 09:01:00,20-09-2020 12:01:39
241172587,b738,Exeter,Dalaman,"[50.73417, -3.41389]","[36.7125, 28.79139]",43.535469257314716,0.22454399084930973,16320.0,3149127.0,Long-haul flight,20-09-2020 08:59:00,20-09-2020 13:31:00
241172589,a320,Batman,Istanbul,"[37.93222, 41.11639]","[41.27528, 28.75195]",15.702254385233683,0.08192712556949218,6240.0,1230473.0,Short-haul flight,20-09-2020 08:55:00,20-09-2020 10:39:00
241172590,b77w,Dubai,Istanbul,"[25.24917, 55.36]","[41.27528, 28.75195]",156.05474346176152,1.2967490753811828,15240.0,3310377.0,Long-haul flight,20-09-2020 08:54:00,20-09-2020 13:08:00
241172592,b788,Amsterdam,Newark,"[52.30806, 4.76417]","[40.69667, -74.16833]",10.597847843009701,0.03990717437332439,26979.0,6222854.0,Long-haul flight,20-09-2020 09:04:00,20-09-2020 16:33:39
241172595,a20n,Kraków,Bristol,"[50.07778, 19.78472]","[51.38278, -2.71917]",25.74131445738882,0.12353125530534971,8820.0,1654729.0,Medium-haul flight,20-09-2020 09:01:00,20-09-2020 11:28:00
241172596,a320,Yüksekova,Istanbul,"[37.54972, 44.2375]","[41.27528, 28.75195]",18.098129996778308,0.09192319999541597,7200.0,1503287.0,Medium-haul flight,20-09-2020 09:16:00,20-09-2020 11:16:00
241172598,a319,Milan,Paris,"[45.63, 8.72306]","[49.00972, 2.54778]",11.834575750381992,0.052115705126107,4476.0,693911.0,Short-haul flight,20-09-2020 09:03:00,20-09-2020 10:17:36
241172603,a320,Reykjavik,Manchester,"[63.985, -22.60556]","[53.35389, -2.275]",22.10862621729941,0.11654701040122296,8485.0,1728886.0,Medium-haul flight,20-09-2020 09:07:00,20-09-2020 11:28:25
241172608,c550,Paris,Ibiza,"[48.96945, 2.44139]","[38.87278, 1.37306]",45.535915988167,0.11359400775414011,8604.0,1213505.0,Short-haul flight,20-09-2020 09:25:00,20-09-2020 11:48:24
241172610,a20n, Frankfurt,Astana,"[50.03333, 8.57056]","[51.0225, 71.46611]",55.43947440684995,0.2586848703897655,19560.0,4345427.0,Long-haul flight,20-09-2020 09:28:00,20-09-2020 14:54:00
241172611,a320,Kerkyra Island,London,"[39.60195, 19.91222]","[51.87472, -0.36833]",28.062609661545146,0.14098234228120846,11159.0,2209102.0,Medium-haul flight,20-09-2020 09:10:00,20-09-2020 12:15:59
241172612,b738,Lanzarote Island,Madrid,"[28.94556, -13.60528]","[40.47222, -3.56083]",22.08274588423794,0.1204633055456909,7615.0,1627592.0,Medium-haul flight,20-09-2020 09:15:00,20-09-2020 11:21:55
241172614,a319,Toulon/Hyeres/Le Palyvestre,Paris,"[43.09722, 6.14611]","[48.72333, 2.37945]",10.81215256178888,0.0456842410859935,4862.0,781507.0,Short-haul flight,20-09-2020 09:12:00,20-09-2020 10:33:02
241172615,b734,Minsk,Prague,"[53.8825, 28.03083]","[50.10083, 14.26]",15.954773874158759,0.06667656468337116,6373.0,1087764.0,Short-haul flight,20-09-2020 09:15:00,20-09-2020 11:01:13
241172616,a333, Frankfurt,Nairobi,"[50.03333, 8.57056]","[-1.31861, 36.92583]",166.49381585143263,0.8993552950107225,28701.0,6450432.0,Long-haul flight,20-09-2020 09:32:00,20-09-2020 17:30:21
241172617,b752,London,New York,"[51.4775, -0.46139]","[40.64028, -73.77833]",53.74617473108099,0.12247459377995908,27398.0,5870781.0,Long-haul flight,20-09-2020 09:13:00,20-09-2020 16:49:38
241172620,b738,Barcelona,Malaga,"[41.29695, 2.07833]","[36.675, -4.49917]",17.362071459138686,0.10709778294678692,5633.0,811998.0,Short-haul flight,20-09-2020 09:14:00,20-09-2020 10:47:53
241172621,b738,Kraków,Bergamo,"[50.07778, 19.78472]","[45.66889, 9.70028]",16.16136873027501,0.0923817465718969,5742.0,997665.0,Short-haul flight,20-09-2020 09:18:00,20-09-2020 10:53:42
241172622,b738,Girona,London,"[41.90083, 2.76056]","[51.885, 0.235]",19.770804560310218,0.10695037188077247,7298.0,1289925.0,Short-haul flight,20-09-2020 09:19:00,20-09-2020 11:20:38
241172623,b77w,Dallas-Fort Worth,Maastricht,"[32.9, -97.03333]","[50.91583, 5.77695]",300.17060352443315,2.3161606905224668,31003.0,8324601.0,Long-haul flight,20-09-2020 09:07:00,20-09-2020 17:43:43
241172626,b737,Trondheim,Bodø,"[63.4575, 10.92417]","[67.26917, 14.36528]",9.805681583886788,0.06123889027173425,3493.0,485482.0,Short-haul flight,20-09-2020 09:24:00,20-09-2020 10:22:13
241172627,a319,Milan,Catania,"[45.44945, 9.27833]","[37.46667, 15.06389]",12.101815988429724,0.0471167106849875,6061.0,1142094.0,Short-haul flight,20-09-2020 09:19:00,20-09-2020 11:00:01
241172628,b738,Istanbul,Rome,"[40.89833, 29.30917]","[41.80028, 12.23889]",24.901270039349885,0.14084253708115457,8408.0,1545020.0,Medium-haul flight,20-09-2020 09:27:00,20-09-2020 11:47:08
241172629,a321,Istanbul,Moscow,"[41.27528, 28.75195]","[55.9725, 37.41306]",52.472920362410214,0.3845658360800247,13260.0,2364564.0,Medium-haul flight,20-09-2020 09:14:00,20-09-2020 12:55:00
241172630,a320,Rochefort,Paris,"[44.82861, -0.71528]","[49.00972, 2.54778]",11.235176024388634,0.06948028173884947,3604.0,567038.0,Short-haul flight,20-09-2020 09:25:00,20-09-2020 10:25:04
241172631,a320,Heraklion,Stuttgart,"[35.33972, 25.18028]","[48.69, 9.22195]",26.85514684760061,0.13602588314182673,10003.0,2041497.0,Medium-haul flight,20-09-2020 09:52:24,20-09-2020 12:39:07
241172632,a20n,Hamburg,Athens,"[53.63028, 9.98833]","[37.93667, 23.94445]",29.847781784544974,0.1412066798120462,10266.0,2129758.0,Medium-haul flight,20-09-2020 09:34:00,20-09-2020 12:25:06
241172633,b738,Luqa,London,"[35.8575, 14.4775]","[51.87472, -0.36833]",28.966094392843512,0.14930652732436045,10831.0,2221733.0,Medium-haul flight,20-09-2020 09:29:00,20-09-2020 12:29:31
241172634,b738,Kerkyra Island,Dublin,"[39.60195, 19.91222]","[53.42139, -6.27]",37.95590473671897,0.1971962049437428,13113.0,2590652.0,Medium-haul flight,20-09-2020 09:52:00,20-09-2020 13:30:33
241172635,b772,London,New York,"[51.4775, -0.46139]","[40.64028, -73.77833]",196.94577424506204,1.604606503918939,25828.0,6076081.0,Long-haul flight,20-09-2020 09:47:00,20-09-2020 16:57:28
241172637,a319,Munich,Hannover,"[48.35389, 11.78611]","[52.46028, 9.68361]",9.334849766916474,0.041645297160912004,3806.0,539220.0,Short-haul flight,20-09-2020 09:52:00,20-09-2020 10:55:26
241172638,a20n,London,Luqa,"[51.4775, -0.46139]","[35.8575, 14.4775]",31.489953817802334,0.15020667155214654,10697.0,2196683.0,Medium-haul flight,20-09-2020 09:37:00,20-09-2020 12:35:17
241172640,b738,Faro,Newcastle,"[37.01445, -7.96583]","[55.03806, -1.68972]",34.43386030018931,0.1838954394366004,12000.0,2288257.0,Medium-haul flight,20-09-2020 09:44:00,20-09-2020 13:04:00
241172641,a20n,Bodrum,Bristol,"[37.24945, 27.66472]","[51.38278, -2.71917]",41.011197782743324,0.1941776647527503,14400.0,2989532.0,Medium-haul flight,20-09-2020 09:43:00,20-09-2020 13:43:00
241172642,b738,Munich,Amsterdam,"[48.35389, 11.78611]","[52.30806, 4.76417]",13.215786424582904,0.07820701440795662,4418.0,724402.0,Short-haul flight,20-09-2020 09:44:00,20-09-2020 10:57:38
241172643,a320,Cairo,Istanbul,"[30.11139, 31.41389]","[40.89833, 29.30917]",22.924039772290783,0.12798118255157118,7759.0,1597910.0,Medium-haul flight,20-09-2020 09:40:41,20-09-2020 11:50:00
241172644,a20n,Copenhagen,Aalborg,"[55.61806, 12.65611]","[57.09278, 9.84917]",7.4208868098833465,0.037155516194585625,2407.0,258954.0,Short-haul flight,20-09-2020 09:57:00,20-09-2020 10:37:07
241172645,b738,Lisbon,Ponta Delgada,"[38.77417, -9.13417]","[37.74195, -25.69778]",25.072547439057786,0.13712793005844753,8520.0,1487660.0,Short-haul flight,20-09-2020 09:47:00,20-09-2020 12:09:00
241172646,b738, Frankfurt,Kayseri,"[50.03333, 8.57056]","[38.77028, 35.49528]",35.96185701067488,0.197436671590091,12273.0,2512179.0,Medium-haul flight,20-09-2020 09:50:00,20-09-2020 13:14:33
241172650,b738,Rome,Leeds,"[41.80028, 12.23889]","[53.86611, -1.66083]",29.744282523861138,0.16700361672387648,9809.0,1827990.0,Medium-haul flight,20-09-2020 09:57:00,20-09-2020 12:40:29
241172651,a321,Istanbul,Izmir,"[41.27528, 28.75195]","[38.28917, 27.155]",20.585920184223028,0.18841023384839312,4200.0,443111.0,Short-haul flight,20-09-2020 09:40:00,20-09-2020 10:50:00
241172652,b744,Dubai,Cologne,"[25.24917, 55.36]","[50.86583, 7.14278]",29.538217967299538,0.05405221046038132,23598.0,5550929.0,Long-haul flight,20-09-2020 10:00:00,20-09-2020 16:33:18
241172654,b738,Almeria,Manchester,"[36.84389, -2.37]","[53.35389, -2.275]",25.9561470837956,0.1368586626404315,9460.0,1982615.0,Medium-haul flight,20-09-2020 09:53:00,20-09-2020 12:30:40
241172655,a321,Lublin,Eindhoven,"[51.24028, 22.71361]","[51.45, 5.37445]",23.534790706749636,0.15905569810141557,6701.0,1240768.0,Short-haul flight,20-09-2020 10:02:00,20-09-2020 11:53:41
241172657,b738,Rodes Island,Amsterdam,"[36.40528, 28.08611]","[52.30806, 4.76417]",39.166515055104355,0.20869048342681784,13442.0,2649454.0,Medium-haul flight,20-09-2020 09:52:00,20-09-2020 13:36:02
241172659,e75l,Ålesund,Amsterdam,"[62.5625, 6.11972]","[52.30806, 4.76417]",11.36902102890838,0.040208172614639916,6550.0,1236384.0,Short-haul flight,20-09-2020 10:01:16,20-09-2020 11:50:26
241172660,a321,Paris,Toulouse/Blagnac,"[48.72333, 2.37945]","[43.635, 1.36778]",15.25238341927389,0.11772046076599667,3979.0,632506.0,Short-haul flight,20-09-2020 10:10:00,20-09-2020 11:16:19
241172661,a319,Vienna,Paris,"[48.11028, 16.56972]","[49.00972, 2.54778]",13.424882986233927,0.052308108225909665,6375.0,1167511.0,Short-haul flight,20-09-2020 10:00:00,20-09-2020 11:46:15
241172662,a321,Bodrum,Istanbul,"[37.24945, 27.66472]","[41.27528, 28.75195]",14.759097696840689,0.12037772863043006,3600.0,618695.0,Short-haul flight,20-09-2020 10:07:00,20-09-2020 11:07:00
241172664,a320,Billund,Mallorca Island,"[55.74028, 9.15167]","[39.55167, 2.73889]",23.491025732652,0.1193536160936369,9437.0,1902782.0,Medium-haul flight,20-09-2020 10:26:00,20-09-2020 13:03:17
241172666,b738,,,,,24.522283037192263,0.13482069094160545,8400.0,1646358.0,Medium-haul flight,20-09-2020 10:15:00,20-09-2020 12:35:00
241172667,b738,Amsterdam,Zakynthos Island,"[52.30806, 4.76417]","[37.75111, 20.88417]",36.01932195504211,0.20611715109286044,11220.0,2134769.0,Medium-haul flight,20-09-2020 10:16:00,20-09-2020 13:23:00
241172668,b738,Thessaloniki,Eindhoven,"[40.51972, 22.97083]","[51.45, 5.37445]",28.120490461448483,0.15407945196701267,9866.0,1859517.0,Medium-haul flight,20-09-2020 10:14:00,20-09-2020 12:58:26
241172669,b738,Istanbul,Ankara,"[40.89833, 29.30917]","[40.12806, 32.995]",13.303544414021255,0.09105799142476319,3420.0,432592.0,Short-haul flight,20-09-2020 09:59:00,20-09-2020 10:56:00
241172670,a320,Figari Sud-Corse,Paris,"[41.50222, 9.09667]","[48.72333, 2.37945]",15.725730493198045,0.08932640640894199,5805.0,1032265.0,Short-haul flight,20-09-2020 10:28:00,20-09-2020 12:04:45
241172671,e195,Bodø,Bergen,"[67.26917, 14.36528]","[60.29361, 5.21806]",12.145727112375631,0.05452505755082808,5193.0,904322.0,Short-haul flight,20-09-2020 10:38:26,20-09-2020 12:04:59
241172672,a20n,,,,,12.620530606588806,0.06023180275637409,4391.0,816861.0,Short-haul flight,20-09-2020 10:36:00,20-09-2020 11:49:11
241172673,a320,Hamburg,Rome,"[53.63028, 9.98833]","[41.80028, 12.23889]",17.92568745056051,0.09427517488999067,7081.0,1370653.0,Short-haul flight,20-09-2020 10:45:00,20-09-2020 12:43:01
241172676,b738,Marseille,Brussels,"[43.43667, 5.215]","[50.46, 4.45278]",15.110592249041709,0.08639879681612381,5312.0,887030.0,Short-haul flight,20-09-2020 10:44:00,20-09-2020 12:12:32
241172677,a320,Madrid,Paris,"[40.47222, -3.56083]","[49.00972, 2.54778]",18.165772398912143,0.10267229119697999,6663.0,1092558.0,Short-haul flight,20-09-2020 10:34:00,20-09-2020 12:25:03
